confirmed,deaths,recovered,month,day
131.0,6.0,16.0,3,22
167.0,7.0,16.0,3,23
187.0,9.0,21.0,3,24
226.0,10.0,21.0,3,25
261.0,10.0,28.0,3,26
300.0,10.0,34.0,3,27
343.0,11.0,34.0,3,28
408.0,13.0,34.0,3,29
447.0,15.0,34.0,3,30
492.0,16.0,37.0,3,31
525.0,20.0,40.0,4,1
585.0,21.0,42.0,4,2
623.0,26.0,43.0,4,3
678.0,32.0,58.0,4,4
733.0,34.0,66.0,4,5
744.0,38.0,67.0,4,6
817.0,47.0,71.0,4,7
895.0,58.0,94.0,4,8
980.0,66.0,96.0,4,9
1190.0,77.0,112.0,4,10
1310.0,85.0,115.0,4,11
1410.0,99.0,118.0,4,12
1458.0,109.0,120.0,4,13
1512.0,122.0,122.0,4,14
1579.0,134.0,192.0,4,15
1652.0,142.0,199.0,4,16
1763.0,156.0,207.0,4,17
1834.0,172.0,231.0,4,18
1916.0,189.0,250.0,4,19
1984.0,199.0,267.0,4,20
2098.0,213.0,287.0,4,21
2168.0,225.0,295.0,4,22
2284.0,239.0,390.0,4,23
2443.0,262.0,458.0,4,24
2443.0,262.0,458.0,4,25
2500.0,272.0,485.0,4,26
2583.0,280.0,498.0,4,27
2649.0,291.0,516.0,4,28
2727.0,300.0,536.0,4,29
2775.0,312.0,581.0,4,30
2863.0,323.0,609.0,5,1
2942.0,335.0,625.0,5,2
2998.0,340.0,629.0,5,3
3035.0,351.0,630.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
1.0,0.0,0.0,2,28
1.0,0.0,0.0,2,29
3.0,0.0,0.0,3,1
6.0,0.0,0.0,3,2
11.0,0.0,0.0,3,3
26.0,0.0,0.0,3,4
34.0,0.0,0.0,3,5
43.0,0.0,0.0,3,6
50.0,0.0,0.0,3,7
50.0,0.0,0.0,3,8
58.0,0.0,0.0,3,9
69.0,0.0,1.0,3,10
85.0,0.0,1.0,3,11
103.0,0.0,1.0,3,12
134.0,0.0,1.0,3,13
156.0,0.0,1.0,3,14
171.0,5.0,8.0,3,15
180.0,0.0,0.0,3,16
220.0,1.0,0.0,3,17
250.0,1.0,5.0,3,18
330.0,1.0,5.0,3,19
409.0,0.0,5.0,3,20
473.0,1.0,22.0,3,21
568.0,1.0,36.0,3,22
588.0,1.0,36.0,3,23
648.0,2.0,51.0,3,24
737.0,2.0,56.0,3,25
802.0,2.0,82.0,3,26
890.0,2.0,97.0,3,27
963.0,2.0,114.0,3,28
1020.0,2.0,135.0,3,29
1086.0,2.0,157.0,3,30
1135.0,2.0,198.0,3,31
1220.0,2.0,225.0,4,1
1319.0,4.0,284.0,4,2
1364.0,4.0,309.0,4,3
1417.0,4.0,396.0,4,4
1486.0,4.0,428.0,4,5
1562.0,6.0,460.0,4,6
1586.0,6.0,559.0,4,7
1616.0,6.0,633.0,4,8
1648.0,6.0,688.0,4,9
1675.0,7.0,751.0,4,10
1689.0,8.0,841.0,4,11
1701.0,8.0,889.0,4,12
1711.0,8.0,933.0,4,13
1720.0,8.0,989.0,4,14
1727.0,8.0,1077.0,4,15
1739.0,8.0,1144.0,4,16
1754.0,9.0,1224.0,4,17
1760.0,9.0,1291.0,4,18
1771.0,9.0,1291.0,4,19
1773.0,10.0,1362.0,4,20
1778.0,10.0,1417.0,4,21
1785.0,10.0,1462.0,4,22
1789.0,10.0,1509.0,4,23
1789.0,10.0,1542.0,4,24
1790.0,10.0,1570.0,4,25
1792.0,10.0,1608.0,4,26
1792.0,10.0,1624.0,4,27
1795.0,10.0,1636.0,4,28
1797.0,10.0,1656.0,4,29
1797.0,10.0,1670.0,4,30
1798.0,10.0,1689.0,5,1
1798.0,10.0,1706.0,5,2
1799.0,10.0,1717.0,5,3
1799.0,10.0,1723.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
1.0,0.0,0.0,1,30
1.0,0.0,0.0,1,31
1.0,0.0,0.0,2,1
2.0,0.0,0.0,2,2
3.0,0.0,0.0,2,3
3.0,0.0,0.0,2,4
3.0,0.0,0.0,2,5
3.0,0.0,0.0,2,6
3.0,0.0,0.0,2,7
3.0,0.0,0.0,2,8
3.0,0.0,0.0,2,9
3.0,0.0,0.0,2,10
3.0,0.0,0.0,2,11
3.0,0.0,0.0,2,12
3.0,0.0,0.0,2,13
3.0,0.0,0.0,2,14
3.0,0.0,0.0,2,15
3.0,0.0,3.0,2,16
3.0,0.0,3.0,2,17
3.0,0.0,3.0,2,18
3.0,0.0,3.0,2,19
3.0,0.0,3.0,2,20
3.0,0.0,3.0,2,21
3.0,0.0,3.0,2,22
3.0,0.0,3.0,2,23
3.0,0.0,3.0,2,24
3.0,0.0,3.0,2,25
3.0,0.0,3.0,2,26
3.0,0.0,3.0,2,27
3.0,0.0,3.0,2,28
3.0,0.0,3.0,2,29
3.0,0.0,3.0,3,1
5.0,0.0,3.0,3,2
5.0,0.0,3.0,3,3
28.0,0.0,3.0,3,4
30.0,0.0,3.0,3,5
31.0,0.0,3.0,3,6
34.0,0.0,3.0,3,7
39.0,0.0,3.0,3,8
43.0,0.0,3.0,3,9
56.0,0.0,4.0,3,10
62.0,1.0,4.0,3,11
73.0,1.0,4.0,3,12
82.0,2.0,4.0,3,13
102.0,2.0,4.0,3,14
113.0,2.0,13.0,3,15
119.0,2.0,13.0,3,16
142.0,3.0,14.0,3,17
156.0,3.0,14.0,3,18
194.0,4.0,15.0,3,19
244.0,5.0,20.0,3,20
330.0,4.0,23.0,3,21
396.0,7.0,27.0,3,22
499.0,10.0,27.0,3,23
536.0,10.0,40.0,3,24
657.0,12.0,43.0,3,25
727.0,20.0,45.0,3,26
887.0,20.0,73.0,3,27
987.0,24.0,84.0,3,28
1024.0,27.0,95.0,3,29
1251.0,32.0,102.0,3,30
1397.0,35.0,123.0,3,31
1998.0,58.0,148.0,4,1
2543.0,72.0,191.0,4,2
2567.0,72.0,192.0,4,3
3082.0,86.0,229.0,4,4
3588.0,99.0,229.0,4,5
4778.0,136.0,375.0,4,6
5311.0,150.0,421.0,4,7
5916.0,178.0,506.0,4,8
6725.0,226.0,620.0,4,9
7598.0,246.0,774.0,4,10
8446.0,288.0,969.0,4,11
9205.0,331.0,1080.0,4,12
10453.0,358.0,1181.0,4,13
11487.0,393.0,1359.0,4,14
12322.0,405.0,1432.0,4,15
13430.0,448.0,1768.0,4,16
14352.0,486.0,2041.0,4,17
15722.0,521.0,2463.0,4,18
17615.0,559.0,2854.0,4,19
18539.0,592.0,3273.0,4,20
20080.0,645.0,3975.0,4,21
21370.0,681.0,4370.0,4,22
23077.0,721.0,5012.0,4,23
24530.0,780.0,5498.0,4,24
26283.0,825.0,5939.0,4,25
27890.0,881.0,6523.0,4,26
29451.0,939.0,7137.0,4,27
31324.0,1008.0,7747.0,4,28
33062.0,1079.0,8437.0,4,29
34863.0,1154.0,9068.0,4,30
37257.0,1223.0,10007.0,5,1
39699.0,1323.0,10819.0,5,2
42505.0,1391.0,11775.0,5,3
46437.0,1566.0,12847.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
2.0,0.0,0.0,3,2
2.0,0.0,0.0,3,3
2.0,0.0,0.0,3,4
2.0,0.0,0.0,3,5
4.0,0.0,0.0,3,6
4.0,0.0,0.0,3,7
6.0,0.0,0.0,3,8
19.0,0.0,0.0,3,9
27.0,0.0,2.0,3,10
34.0,1.0,2.0,3,11
34.0,1.0,2.0,3,12
69.0,4.0,2.0,3,13
96.0,5.0,8.0,3,14
117.0,5.0,8.0,3,15
134.0,5.0,8.0,3,16
172.0,5.0,8.0,3,17
227.0,19.0,11.0,3,18
311.0,25.0,11.0,3,19
369.0,32.0,15.0,3,20
450.0,38.0,15.0,3,21
514.0,48.0,29.0,3,22
579.0,49.0,29.0,3,23
686.0,55.0,30.0,3,24
790.0,58.0,31.0,3,25
893.0,78.0,35.0,3,26
1046.0,87.0,46.0,3,27
1155.0,102.0,59.0,3,28
1285.0,114.0,64.0,3,29
1414.0,122.0,75.0,3,30
1528.0,136.0,81.0,3,31
1677.0,157.0,103.0,4,1
1790.0,170.0,112.0,4,2
1986.0,181.0,134.0,4,3
2092.0,191.0,150.0,4,4
2273.0,198.0,164.0,4,5
2491.0,209.0,192.0,4,6
2738.0,221.0,204.0,4,7
2956.0,240.0,222.0,4,8
3293.0,280.0,252.0,4,9
3512.0,306.0,282.0,4,10
3842.0,327.0,286.0,4,11
4241.0,373.0,359.0,4,12
4557.0,399.0,380.0,4,13
4839.0,459.0,426.0,4,14
5136.0,469.0,446.0,4,15
5516.0,496.0,548.0,4,16
5923.0,520.0,607.0,4,17
6248.0,535.0,631.0,4,18
6575.0,582.0,686.0,4,19
6760.0,590.0,747.0,4,20
7135.0,616.0,842.0,4,21
7418.0,635.0,913.0,4,22
7775.0,647.0,960.0,4,23
8211.0,689.0,1002.0,4,24
8607.0,720.0,1042.0,4,25
8882.0,743.0,1107.0,4,26
9096.0,765.0,1151.0,4,27
9511.0,773.0,1254.0,4,28
9771.0,784.0,1391.0,4,29
10118.0,792.0,1522.0,4,30
10551.0,800.0,1591.0,5,1
10843.0,831.0,1665.0,5,2
11192.0,845.0,1876.0,5,3
11587.0,864.0,1954.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
2.0,2.0,0.0,2,19
5.0,2.0,0.0,2,20
18.0,4.0,0.0,2,21
28.0,5.0,0.0,2,22
43.0,8.0,0.0,2,23
61.0,12.0,0.0,2,24
95.0,16.0,0.0,2,25
139.0,19.0,49.0,2,26
245.0,26.0,49.0,2,27
388.0,34.0,73.0,2,28
593.0,43.0,123.0,2,29
978.0,54.0,175.0,3,1
1501.0,66.0,291.0,3,2
2336.0,77.0,291.0,3,3
2922.0,92.0,552.0,3,4
3513.0,107.0,739.0,3,5
4747.0,124.0,913.0,3,6
5823.0,145.0,1669.0,3,7
6566.0,194.0,2134.0,3,8
7161.0,237.0,2394.0,3,9
8042.0,291.0,2731.0,3,10
9000.0,354.0,2959.0,3,11
10075.0,429.0,2959.0,3,12
11364.0,514.0,2959.0,3,13
12729.0,611.0,2959.0,3,14
13938.0,724.0,4590.0,3,15
14991.0,853.0,4590.0,3,16
16169.0,988.0,5389.0,3,17
17361.0,1135.0,5389.0,3,18
18407.0,1284.0,5710.0,3,19
19644.0,1433.0,6745.0,3,20
20610.0,1556.0,7635.0,3,21
21638.0,1685.0,7931.0,3,22
23049.0,1812.0,7931.0,3,23
24811.0,1934.0,8913.0,3,24
27017.0,2077.0,9625.0,3,25
29406.0,2234.0,10457.0,3,26
32332.0,2378.0,11133.0,3,27
35408.0,2517.0,11679.0,3,28
38309.0,2640.0,12391.0,3,29
41495.0,2757.0,13911.0,3,30
44605.0,2898.0,14656.0,3,31
47593.0,3036.0,15473.0,4,1
50468.0,3160.0,16711.0,4,2
53183.0,3294.0,17935.0,4,3
55743.0,3452.0,19736.0,4,4
58226.0,3603.0,19736.0,4,5
60500.0,3739.0,24236.0,4,6
62589.0,3872.0,27039.0,4,7
64586.0,3993.0,29812.0,4,8
66220.0,4110.0,32309.0,4,9
68192.0,4232.0,35465.0,4,10
70029.0,4357.0,41947.0,4,11
71686.0,4474.0,43894.0,4,12
73303.0,4585.0,45983.0,4,13
74877.0,4683.0,48129.0,4,14
76389.0,4777.0,49933.0,4,15
77995.0,4869.0,52229.0,4,16
79494.0,4958.0,54064.0,4,17
80868.0,5031.0,55987.0,4,18
82211.0,5118.0,57023.0,4,19
83505.0,5209.0,59273.0,4,20
84802.0,5297.0,60965.0,4,21
85996.0,5391.0,63113.0,4,22
87026.0,5481.0,64843.0,4,23
88194.0,5574.0,66599.0,4,24
89328.0,5650.0,68193.0,4,25
90481.0,5710.0,69657.0,4,26
91472.0,5806.0,70933.0,4,27
92584.0,5877.0,72439.0,4,28
93657.0,5957.0,73791.0,4,29
94640.0,6028.0,75103.0,4,30
95646.0,6091.0,76318.0,5,1
96448.0,6156.0,77350.0,5,2
97424.0,6203.0,78422.0,5,3
98647.0,6277.0,79379.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
1.0,0.0,0.0,2,24
1.0,0.0,0.0,2,25
5.0,0.0,0.0,2,26
7.0,0.0,0.0,2,27
7.0,0.0,0.0,2,28
13.0,0.0,0.0,2,29
19.0,0.0,0.0,3,1
26.0,0.0,0.0,3,2
32.0,0.0,0.0,3,3
35.0,2.0,0.0,3,4
35.0,2.0,0.0,3,5
40.0,3.0,0.0,3,6
54.0,4.0,0.0,3,7
60.0,6.0,0.0,3,8
60.0,6.0,3.0,3,9
71.0,7.0,3.0,3,10
71.0,7.0,15.0,3,11
71.0,8.0,15.0,3,12
101.0,9.0,24.0,3,13
110.0,10.0,26.0,3,14
116.0,10.0,26.0,3,15
124.0,10.0,26.0,3,16
154.0,11.0,32.0,3,17
164.0,12.0,43.0,3,18
192.0,13.0,43.0,3,19
208.0,17.0,49.0,3,20
214.0,17.0,51.0,3,21
233.0,20.0,57.0,3,22
266.0,23.0,57.0,3,23
316.0,27.0,75.0,3,24
346.0,29.0,103.0,3,25
382.0,36.0,105.0,3,26
458.0,40.0,122.0,3,27
506.0,42.0,131.0,3,28
547.0,42.0,143.0,3,29
630.0,46.0,152.0,3,30
694.0,50.0,170.0,3,31
728.0,52.0,182.0,4,1
772.0,54.0,202.0,4,2
820.0,54.0,226.0,4,3
878.0,56.0,259.0,4,4
961.0,61.0,279.0,4,5
1031.0,64.0,344.0,4,6
1122.0,65.0,373.0,4,7
1202.0,69.0,452.0,4,8
1232.0,69.0,496.0,4,9
1279.0,70.0,550.0,4,10
1318.0,72.0,601.0,4,11
1352.0,76.0,640.0,4,12
1378.0,78.0,717.0,4,13
1400.0,78.0,766.0,4,14
1415.0,79.0,812.0,4,15
1434.0,80.0,856.0,4,16
1482.0,81.0,906.0,4,17
1513.0,82.0,953.0,4,18
1539.0,82.0,1009.0,4,19
1574.0,82.0,1043.0,4,20
1602.0,83.0,1096.0,4,21
1631.0,83.0,1146.0,4,22
1677.0,83.0,1171.0,4,23
1708.0,86.0,1204.0,4,24
1763.0,86.0,1224.0,4,25
1820.0,87.0,1263.0,4,26
1847.0,88.0,1286.0,4,27
1928.0,90.0,1319.0,4,28
2003.0,92.0,1346.0,4,29
2085.0,93.0,1375.0,4,30
2153.0,94.0,1414.0,5,1
2219.0,95.0,1473.0,5,2
2296.0,97.0,1490.0,5,3
2346.0,98.0,1544.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
1.0,0.0,0.0,2,29
1.0,0.0,0.0,3,1
1.0,0.0,0.0,3,2
2.0,0.0,0.0,3,3
6.0,0.0,0.0,3,4
6.0,0.0,0.0,3,5
18.0,0.0,0.0,3,6
18.0,0.0,0.0,3,7
19.0,0.0,0.0,3,8
21.0,0.0,0.0,3,9
34.0,0.0,0.0,3,10
43.0,1.0,0.0,3,11
43.0,1.0,0.0,3,12
90.0,1.0,0.0,3,13
129.0,2.0,0.0,3,14
129.0,2.0,0.0,3,15
169.0,2.0,0.0,3,16
223.0,2.0,5.0,3,17
292.0,2.0,5.0,3,18
557.0,3.0,5.0,3,19
683.0,3.0,5.0,3,20
785.0,3.0,5.0,3,21
906.0,4.0,5.0,3,22
1125.0,6.0,5.0,3,23
1329.0,7.0,5.0,3,24
1564.0,9.0,5.0,3,25
1819.0,19.0,5.0,3,26
2121.0,22.0,5.0,3,27
2415.0,36.0,5.0,3,28
2615.0,46.0,5.0,3,29
2910.0,54.0,5.0,3,30
3235.0,71.0,5.0,3,31
3447.0,85.0,5.0,4,1
3849.0,98.0,5.0,4,2
4273.0,120.0,5.0,4,3
4604.0,137.0,25.0,4,4
4994.0,158.0,25.0,4,5
5364.0,174.0,25.0,4,6
5709.0,210.0,25.0,4,7
6074.0,235.0,25.0,4,8
6574.0,263.0,25.0,4,9
8089.0,287.0,25.0,4,10
8928.0,320.0,25.0,4,11
9655.0,334.0,25.0,4,12
10647.0,365.0,25.0,4,13
11479.0,406.0,25.0,4,14
12547.0,444.0,77.0,4,15
13271.0,486.0,77.0,4,16
13980.0,530.0,77.0,4,17
14758.0,571.0,77.0,4,18
15251.0,610.0,77.0,4,19
15652.0,687.0,77.0,4,20
16040.0,730.0,9233.0,4,21
16671.0,769.0,9233.0,4,22
17607.0,794.0,9233.0,4,23
18184.0,1014.0,9233.0,4,24
18561.0,1063.0,9233.0,4,25
19262.0,1087.0,9233.0,4,26
19648.0,1102.0,9233.0,4,27
19877.0,1159.0,9233.0,4,28
20253.0,1190.0,13386.0,4,29
20612.0,1232.0,13386.0,4,30
20833.0,1265.0,13386.0,5,1
21176.0,1286.0,13386.0,5,2
21506.0,1303.0,13386.0,5,3
21772.0,1319.0,13386.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
1.0,0.0,0.0,2,21
1.0,0.0,0.0,2,22
1.0,0.0,0.0,2,23
1.0,0.0,0.0,2,24
1.0,0.0,0.0,2,25
2.0,0.0,0.0,2,26
3.0,0.0,1.0,2,27
4.0,0.0,1.0,2,28
7.0,0.0,1.0,2,29
10.0,0.0,1.0,3,1
10.0,0.0,1.0,3,2
12.0,0.0,1.0,3,3
15.0,0.0,1.0,3,4
20.0,0.0,1.0,3,5
37.0,0.0,2.0,3,6
43.0,0.0,2.0,3,7
61.0,0.0,2.0,3,8
61.0,0.0,2.0,3,9
75.0,0.0,4.0,3,10
79.0,0.0,4.0,3,11
100.0,0.0,4.0,3,12
126.0,0.0,4.0,3,13
155.0,0.0,4.0,3,14
213.0,0.0,4.0,3,15
218.0,0.0,4.0,3,16
250.0,0.0,11.0,3,17
304.0,0.0,11.0,3,18
427.0,0.0,11.0,3,19
529.0,0.0,14.0,3,20
712.0,1.0,36.0,3,21
883.0,1.0,37.0,3,22
1071.0,1.0,37.0,3,23
1238.0,3.0,53.0,3,24
2369.0,5.0,58.0,3,25
2693.0,8.0,68.0,3,26
3035.0,12.0,79.0,3,27
3619.0,12.0,89.0,3,28
4247.0,15.0,132.0,3,29
4695.0,16.0,161.0,3,30
5358.0,20.0,224.0,3,31
6092.0,26.0,241.0,4,1
6857.0,36.0,338.0,4,2
7428.0,40.0,403.0,4,3
7851.0,44.0,427.0,4,4
8430.0,49.0,477.0,4,5
8904.0,57.0,585.0,4,6
9248.0,65.0,770.0,4,7
9404.0,73.0,801.0,4,8
9968.0,86.0,1011.0,4,9
10408.0,95.0,1183.0,4,10
10743.0,101.0,1341.0,4,11
11145.0,103.0,1627.0,4,12
11586.0,116.0,1855.0,4,13
12046.0,123.0,2195.0,4,14
12501.0,130.0,2563.0,4,15
12758.0,142.0,2818.0,4,16
12982.0,151.0,3126.0,4,17
13265.0,164.0,3456.0,4,18
13491.0,172.0,3754.0,4,19
13713.0,177.0,4049.0,4,20
13942.0,184.0,4507.0,4,21
14498.0,189.0,5215.0,4,22
14803.0,192.0,5611.0,4,23
15058.0,194.0,6003.0,4,24
15298.0,199.0,6435.0,4,25
15443.0,201.0,6731.0,4,26
15555.0,204.0,7200.0,4,27
15728.0,210.0,7746.0,4,28
15834.0,215.0,8233.0,4,29
15946.0,222.0,8561.0,4,30
16101.0,225.0,9156.0,5,1
16185.0,229.0,9593.0,5,2
16208.0,232.0,9749.0,5,3
16246.0,235.0,10064.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
2.0,0.0,0.0,1,31
2.0,0.0,0.0,2,1
2.0,0.0,0.0,2,2
2.0,0.0,0.0,2,3
2.0,0.0,0.0,2,4
2.0,0.0,0.0,2,5
2.0,0.0,0.0,2,6
3.0,0.0,0.0,2,7
3.0,0.0,0.0,2,8
3.0,0.0,0.0,2,9
3.0,0.0,0.0,2,10
3.0,0.0,0.0,2,11
3.0,0.0,0.0,2,12
3.0,0.0,0.0,2,13
3.0,0.0,0.0,2,14
3.0,0.0,0.0,2,15
3.0,0.0,0.0,2,16
3.0,0.0,0.0,2,17
3.0,0.0,0.0,2,18
3.0,0.0,0.0,2,19
3.0,0.0,0.0,2,20
20.0,1.0,0.0,2,21
62.0,2.0,1.0,2,22
155.0,3.0,2.0,2,23
229.0,7.0,1.0,2,24
322.0,10.0,1.0,2,25
453.0,12.0,3.0,2,26
655.0,17.0,45.0,2,27
888.0,21.0,46.0,2,28
1128.0,29.0,46.0,2,29
1694.0,34.0,83.0,3,1
2036.0,52.0,149.0,3,2
2502.0,79.0,160.0,3,3
3089.0,107.0,276.0,3,4
3858.0,148.0,414.0,3,5
4636.0,197.0,523.0,3,6
5883.0,233.0,589.0,3,7
7375.0,366.0,622.0,3,8
9172.0,463.0,724.0,3,9
10149.0,631.0,724.0,3,10
12462.0,827.0,1045.0,3,11
12462.0,827.0,1045.0,3,12
17660.0,1266.0,1439.0,3,13
21157.0,1441.0,1966.0,3,14
24747.0,1809.0,2335.0,3,15
27980.0,2158.0,2749.0,3,16
31506.0,2503.0,2941.0,3,17
35713.0,2978.0,4025.0,3,18
41035.0,3405.0,4440.0,3,19
47021.0,4032.0,4440.0,3,20
53578.0,4825.0,6072.0,3,21
59138.0,5476.0,7024.0,3,22
63927.0,6077.0,7024.0,3,23
69176.0,6820.0,8326.0,3,24
74386.0,7503.0,9362.0,3,25
